date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:52:29	34733/34733	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2015%20May%202020%2008:26:27%20GMT	https://static.tildacdn.com/tild3539-6139-4861-a365-663534393836/-/resize/504x/Hedge-Fund-min.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3539-6139-4861-a365-663534393836/-/resize/504x/Hedge-Fund-min.jpg	(from https://www.malinkacapital.com/1)
01:52:30	390/390	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2007%20Jun%202020%2020:52:56%20GMT	https://static.tildacdn.com/tild3539-6139-4861-a365-663534393836/-/resize/20x/Hedge-Fund-min.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3539-6139-4861-a365-663534393836/-/resize/20x/Hedge-Fund-min.jpg	(from https://www.malinkacapital.com/1)
01:52:30	111760/111760	---MC-	200	added ('OK')	image/png	date:Sat,%2018%20Apr%202020%2021:03:53%20GMT	https://static.tildacdn.com/tild3935-3466-4362-b065-643363386430/-/resize/504x/image_277.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3935-3466-4362-b065-643363386430/-/resize/504x/image_277.png	(from https://www.malinkacapital.com/2)
01:52:30	739/739	---MC-	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2020:52:56%20GMT	https://static.tildacdn.com/tild3935-3466-4362-b065-643363386430/-/resize/20x/image_277.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/tild3935-3466-4362-b065-643363386430/-/resize/20x/image_277.png	(from https://www.malinkacapital.com/2)
01:52:30	118/118	---MC-	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2020:52:57%20GMT	https://static.tildacdn.com/e6c832a3-9f41-462c-8869-7fda0804159d/-/empty/team.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/e6c832a3-9f41-462c-8869-7fda0804159d/-/empty/team.png	(from https://www.malinkacapital.com/2)
01:52:30	118/118	---MC-	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2020:52:57%20GMT	https://static.tildacdn.com/16bb90f0-5c2e-4e36-a8f0-0405b4494881/-/empty/flat.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/16bb90f0-5c2e-4e36-a8f0-0405b4494881/-/empty/flat.png	(from https://www.malinkacapital.com/2)
01:52:31	118/118	---MC-	200	added ('OK')	image/png	date:Sun,%2007%20Jun%202020%2020:52:57%20GMT	https://static.tildacdn.com/264a5bd0-f307-4c05-ba96-11bd635fd87b/-/empty/city.png	C:/webcopy/malinkacapital.com/static.tildacdn.com/264a5bd0-f307-4c05-ba96-11bd635fd87b/-/empty/city.png	(from https://www.malinkacapital.com/2)
01:52:31	354/354	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2027%20Apr%202020%2017:05:11%20GMT	https://static.tildacdn.com/f6f438e9-484c-4fe5-816c-44833812c5c8/-/resize/20x/18.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/f6f438e9-484c-4fe5-816c-44833812c5c8/-/resize/20x/18.jpg	(from https://www.malinkacapital.com/2)
01:52:31	383/383	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202020%2008:09:06%20GMT	https://static.tildacdn.com/710af5f8-f68a-4a5e-a02f-ef5af7b0e621/-/resizeb/20x/19.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/710af5f8-f68a-4a5e-a02f-ef5af7b0e621/-/resizeb/20x/19.jpg	(from https://www.malinkacapital.com/2)
01:52:31	741427/741427	---M--	200	added ('OK')	image/jpeg	etag:%22740da3606104d1ecc8c45973aeeec0ef%22	https://static.tildacdn.com/710af5f8-f68a-4a5e-a02f-ef5af7b0e621/19.jpg	C:/webcopy/malinkacapital.com/static.tildacdn.com/710af5f8-f68a-4a5e-a02f-ef5af7b0e621/19.jpg	(from https://www.malinkacapital.com/2)
